gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Previsao_Churn;Probabilidade_Churn
0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;3;4.275276264727001;4.275276264727001;1;1;1.0
0;1;0;0;3;1;0;1;0;0;2;0;2;0;0;1;2;4.4756308146331065;5.402452131280044;1;1;0.92
0;1;0;0;40;1;0;1;0;0;0;0;2;2;0;1;2;4.527749039019507;8.209199562185635;0;0;0.12
1;0;0;1;1;1;0;0;0;0;2;0;0;0;0;1;2;3.928880122494569;3.928880122494569;0;0;0.3
1;0;1;0;30;1;0;2;1;1;1;1;1;1;1;0;1;3.0349529867072724;6.358968148929027;0;0;0.0
1;0;1;1;23;1;0;1;2;0;0;2;2;2;0;1;2;4.613634264400221;7.754610184136298;1;1;0.77
1;0;1;1;1;1;2;1;0;0;0;0;0;0;0;1;2;4.324132656254979;4.324132656254979;1;1;0.91
0;1;1;0;44;1;2;1;0;0;2;2;2;2;0;0;2;4.655387902148709;8.411087954077601;0;0;0.17
1;0;0;0;65;1;2;1;0;2;2;2;2;2;0;1;2;4.7018430732483525;8.845374006147898;1;1;0.69
0;1;0;0;7;1;0;0;2;0;0;0;0;0;0;1;2;3.8958936234982624;5.83290834386429;0;0;0.47
1;1;0;0;72;1;2;2;1;1;1;1;1;1;2;1;1;3.261935314328648;7.490473565772694;0;0;0.0
0;1;0;0;8;1;2;1;0;0;0;2;2;2;0;1;1;4.6166045636137545;6.812949971708225;0;0;0.26
0;0;0;0;16;1;2;0;0;0;2;0;0;2;0;1;1;4.192680462942962;6.951149961301326;1;1;0.75
1;1;1;1;66;1;2;1;0;0;2;0;2;2;0;1;1;4.61015772749913;8.828076521038081;1;0;0.33
1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;3;4.2842759793301965;4.2842759793301965;1;1;0.9
1;0;0;1;3;1;0;0;2;0;2;0;0;0;0;0;3;4.041295341132285;5.0660700009843564;0;0;0.1
1;0;1;0;53;1;2;1;2;0;2;0;0;2;0;0;2;4.552823705615882;8.523215023734732;1;1;0.7
1;1;1;0;8;1;0;0;0;0;2;2;0;2;0;1;1;4.180522258463153;6.367672474149028;0;0;0.16
1;1;1;0;69;1;2;1;0;2;2;2;2;2;2;1;0;4.695010889987881;8.898256311365326;1;1;0.72
0;0;0;0;5;1;0;1;0;2;0;0;2;0;0;1;3;4.457829598089382;6.0437011464434915;0;0;0.45
0;0;1;1;72;1;2;1;2;0;2;2;2;2;2;0;3;4.6862892372728835;8.932965002513042;0;0;0.06
0;0;1;0;13;0;1;0;0;0;2;0;2;2;0;1;0;3.907010463604602;6.452679670320638;1;0;0.34
0;0;0;0;4;1;2;1;0;0;0;0;2;0;0;1;2;4.4618770161616155;5.776568144381849;1;1;0.86
0;0;1;1;54;1;2;0;2;2;2;2;2;2;2;0;1;4.525044141508807;8.510369966068112;0;0;0.01
1;0;1;0;72;1;2;0;0;2;2;2;2;2;2;0;0;4.465333240800292;8.72467879437374;0;0;0.0
1;0;0;0;12;1;2;1;0;2;2;0;2;2;0;1;2;4.679349584162343;7.134811167116262;1;1;0.79
1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;2;3.263849190510932;3.263849190510932;1;1;0.88
1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;3.832979798087693;3.832979798087693;0;1;0.68
0;0;1;0;54;1;2;1;0;2;2;2;2;2;1;0;2;4.712678393703377;8.681715612583577;1;1;0.84
1;0;1;1;69;1;2;1;0;0;2;0;0;0;2;1;1;4.384523514872469;8.598155476149158;0;0;0.02
0;0;0;0;48;1;0;0;2;2;0;0;0;0;2;0;1;4.034240638152395;7.874111551863014;0;0;0.01
0;0;1;1;48;1;2;1;2;2;0;0;2;2;1;1;1;4.646791860678911;8.524873621259589;1;0;0.11
0;0;1;0;8;1;2;1;0;0;0;2;0;2;0;1;2;4.513602992462601;6.613048591593392;0;1;0.7
1;0;1;1;71;1;2;0;2;2;2;2;2;2;2;1;3;4.524502282920636;8.793399670392994;0;0;0.0
1;0;0;0;2;1;0;0;2;0;0;0;0;0;0;1;2;3.8877303128591016;4.537426533901572;1;1;0.85
1;0;1;0;67;1;0;1;2;2;0;0;2;2;1;1;1;4.623991940228679;8.81494687449521;0;0;0.14
1;0;1;1;34;1;2;1;0;2;0;0;2;2;0;1;0;4.592084946439436;8.134760782418645;0;0;0.13
0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;1;2;4.260564966136689;5.302558360805291;0;0;0.1
0;0;1;1;9;1;0;0;0;2;0;2;2;0;1;1;3;4.198704577546343;6.387384242372615;0;0;0.08
1;0;1;1;71;1;0;1;2;2;2;0;2;2;1;1;0;4.660131744062066;8.894176517088752;0;0;0.08
1;0;0;0;57;1;2;1;0;0;0;2;2;0;2;1;1;4.515792374836875;8.562319509032347;0;0;0.04
1;0;0;0;72;0;1;0;2;2;2;2;2;2;2;1;0;4.169761201506855;8.40420364859392;0;0;0.0
0;1;1;1;48;1;0;1;2;0;2;2;2;2;0;1;2;4.658710952916121;8.53090870230218;0;0;0.11
1;0;0;0;18;1;0;2;1;1;1;1;1;1;1;0;3;3.0492730404820207;5.998564284223205;0;0;0.0
1;0;1;1;43;1;2;1;0;0;2;2;2;2;1;1;1;4.6568134191399295;8.40129961959827;0;0;0.45
0;0;1;1;72;1;2;0;2;2;2;2;2;2;2;1;0;4.54595082632812;8.80836167925279;0;0;0.01
1;0;1;1;35;1;2;0;0;0;0;2;2;2;1;1;0;4.310127759130018;7.886870563989527;0;0;0.06
1;0;0;0;4;1;0;2;1;1;1;1;1;1;0;0;3;3.077312260546414;4.304740540713808;0;0;0.07
0;0;1;1;49;1;2;2;1;1;1;1;1;1;2;0;3;3.2676659890376327;7.100563326500228;0;0;0.0
0;0;1;1;71;1;2;1;2;2;2;0;2;0;2;0;0;4.620058798481842;8.858176665657608;0;0;0.01
1;0;1;1;11;1;0;1;0;0;0;0;2;2;0;0;2;4.517431271680085;6.9287336853673285;0;0;0.24
1;0;1;1;63;1;2;0;2;2;2;2;2;2;2;1;1;4.504244267398131;8.630280776232281;0;0;0.0
0;1;0;0;65;1;2;1;0;2;2;0;2;0;0;1;0;4.569024739351738;8.736216265210759;0;0;0.17
0;0;0;1;49;1;0;2;1;1;1;1;1;1;2;0;1;3.065724645374026;6.933081836928146;0;0;0.0
0;0;0;0;29;1;2;1;0;0;2;0;2;2;0;1;1;4.601162164590552;7.984190122705543;1;1;0.83
0;1;1;0;15;1;2;1;0;0;2;2;0;0;0;1;2;4.431411859854625;7.138311290011801;1;1;0.74
0;0;1;1;4;1;0;2;1;1;1;1;1;1;0;1;2;3.0421386463681466;4.429625613473161;0;0;0.06
0;0;1;0;72;1;2;1;0;2;2;2;2;2;1;0;1;4.7018430732483525;8.960673157721615;0;0;0.28
0;1;1;0;26;1;0;1;0;0;2;0;2;0;0;1;1;4.462453883786496;7.63433723562832;0;0;0.08
0;1;1;0;35;1;2;1;0;0;2;0;2;2;0;0;0;4.635214307336468;8.147157966489951;0;0;0.22
0;0;0;0;57;1;2;1;0;2;0;2;0;2;1;0;2;4.5612182984589085;8.607024754606424;0;0;0.1
1;0;1;1;28;1;2;0;0;2;0;0;0;2;0;0;2;4.180522258463153;7.497290414418373;0;0;0.05
0;0;1;0;25;1;2;2;1;1;1;1;1;1;1;1;3;3.3250360206965914;6.599258066816436;0;0;0.07
0;0;1;0;47;1;0;0;2;0;2;0;2;0;1;1;1;4.205438609727688;8.01382303975493;0;0;0.02
0;0;1;1;57;1;2;0;2;2;0;2;0;0;0;0;0;4.192680462942962;8.213070035344117;0;0;0.03
1;1;1;0;16;1;2;1;0;0;0;0;2;0;0;1;1;4.454928522657548;7.238604593709511;0;1;0.73
1;0;0;0;5;1;0;0;2;0;2;0;0;0;0;1;3;4.039536325727106;5.618043015708491;0;0;0.1
1;0;1;0;17;1;0;1;0;0;0;0;0;0;0;1;0;4.268297869345539;7.102540507191292;1;0;0.3
0;1;0;0;56;1;2;1;0;2;2;0;2;2;1;1;0;4.661077817926388;8.61461931285449;1;1;0.77
1;0;1;1;72;1;0;2;1;1;1;1;1;1;2;0;0;3.0421386463681466;7.188299437027451;0;0;0.0
0;1;0;0;21;1;2;1;0;0;0;0;2;2;0;1;2;4.55650501400681;7.588197087044528;1;1;0.87
0;0;1;1;48;0;1;0;2;0;2;0;0;2;1;0;1;3.828641396489095;7.694984612903221;0;0;0.02
0;0;1;0;68;1;2;1;2;2;2;2;2;2;2;0;0;4.752727750345706;8.967574302145234;0;0;0.14
0;0;0;0;30;1;2;1;2;0;0;2;2;2;0;0;0;4.676560182074764;8.074929235070975;0;0;0.14
0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;1;3;3.8522730010223722;4.876341706312883;0;0;0.16
0;1;0;0;14;0;1;0;2;0;2;2;0;0;2;0;3;3.7062280924485496;6.541534922199873;0;0;0.04
0;0;0;1;4;1;0;2;1;1;1;1;1;1;0;1;0;3.0469005601283903;4.460144413937834;0;0;0.07
0;0;1;1;71;1;2;1;0;2;2;0;0;2;2;1;1;4.572130331909891;8.832062323711982;0;0;0.08
1;0;1;1;8;1;2;2;1;1;1;1;1;1;1;0;3;3.2347491740244907;5.322766046950346;0;0;0.01
1;0;1;1;61;0;1;0;2;0;2;0;0;0;0;0;0;3.543853682063679;7.658321950409569;0;0;0.1
1;0;1;1;72;1;2;1;0;2;2;2;0;0;2;0;0;4.515792374836875;8.789789544449974;0;0;0.04
0;0;0;0;5;1;2;1;0;0;0;0;2;0;0;1;2;4.442651256490317;6.053852319542798;0;0;0.23
0;0;0;0;49;1;0;0;2;2;2;2;0;0;2;0;0;4.225372824628505;8.104053710496379;0;0;0.02
1;0;0;0;8;1;0;2;1;1;1;1;1;1;0;1;0;3.0301337002713233;5.135210028677887;0;0;0.02
1;0;0;0;3;1;0;1;0;0;0;0;0;2;0;1;2;4.3987608336650466;5.540478923698008;0;0;0.27
1;0;1;1;9;1;0;2;1;1;1;1;1;1;2;0;3;3.0252910757955354;5.290285194850773;0;0;0.0
1;0;1;1;67;1;0;0;2;2;0;0;0;0;2;1;0;4.01096295328305;8.253019290544035;0;0;0.01
1;0;0;0;46;1;0;0;0;0;0;0;0;0;0;1;1;3.832979798087693;7.633442251109864;0;0;0.05
0;0;1;0;67;1;2;0;2;2;2;0;0;2;1;0;3;4.33204826486764;8.530198257751106;0;0;0.06
0;0;1;0;55;1;0;2;1;1;1;1;1;1;1;0;2;3.0301337002713233;7.03970417011142;0;0;0.0
1;0;1;0;33;1;2;0;2;2;2;0;2;0;0;1;0;4.300680995219929;7.803210450268153;0;0;0.06
1;0;1;1;62;1;0;2;1;1;1;1;1;1;2;0;1;3.0469005601283903;7.142748346653496;0;0;0.0
0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;3;3.849083205654272;3.849083205654272;1;1;0.66
1;0;1;1;49;0;1;0;2;0;0;0;0;2;0;1;2;3.6938669956249757;7.517058787346506;0;0;0.0
1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;3.82319179172153;3.82319179172153;0;0;0.11
1;0;1;0;14;1;2;1;0;2;2;0;0;0;0;1;2;4.426641427432833;7.078341579557671;0;0;0.23
1;1;0;0;18;1;2;1;0;0;2;2;2;0;0;0;0;4.552823705615882;7.464452526404185;0;0;0.13
0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;2;4.264790324535862;4.264790324535862;1;1;0.81
0;0;0;0;1;1;0;1;0;0;2;0;2;0;0;1;1;4.4607222816222185;4.4607222816222185;1;1;0.81
0;0;1;0;72;1;2;1;2;2;2;2;2;2;2;1;1;4.771955003632917;9.051403255414964;0;0;0.0
1;0;0;0;64;1;2;1;2;0;2;2;0;2;2;0;1;4.6076670661866785;8.78728902855948;0;0;0.06
1;0;1;0;69;1;2;1;2;2;2;2;2;2;2;1;0;4.732243268551567;8.962840089157234;0;0;0.04
0;0;0;0;1;1;2;2;1;1;1;1;1;1;0;1;2;3.2846635654062037;3.2846635654062037;0;0;0.13
1;0;1;1;71;1;2;0;2;2;2;2;2;2;2;0;1;4.514150787600923;8.746446042894624;0;0;0.0
0;0;1;1;66;1;0;0;0;0;0;2;0;0;1;1;1;3.919991175077323;8.0872868141283;0;0;0.01
1;0;0;0;2;1;0;2;1;1;1;1;1;1;0;0;3;3.0155349008501706;3.9435216724875173;0;0;0.02
0;1;1;0;71;1;0;1;2;2;2;2;2;2;2;1;0;4.706823839714591;8.975282374696942;0;0;0.01
1;0;0;0;11;1;0;0;0;2;0;0;2;0;1;1;2;4.131158535344817;6.594345057957625;0;0;0.1
1;0;0;1;47;1;0;0;2;2;0;0;0;0;0;1;2;4.030694535145645;7.8842187658904255;0;0;0.08
0;0;1;0;35;1;0;1;0;0;0;0;0;0;0;1;2;4.26689632742025;7.790509909636837;1;1;0.83
1;1;1;0;32;1;2;1;0;2;2;0;2;2;0;0;0;4.67609452432479;8.166713304140416;1;1;0.71
1;0;1;1;60;1;2;1;0;2;0;2;2;2;0;1;0;4.6515765588022475;8.6946613227052;0;0;0.27
1;0;0;0;11;1;0;2;1;1;1;1;1;1;1;0;3;3.0204248861443626;5.428468051013081;0;0;0.0
0;0;0;0;29;0;1;0;2;2;0;2;0;0;1;0;1;3.7013019741124933;6.988182528094752;0;0;0.01
1;0;1;1;21;0;1;0;0;0;0;0;0;0;0;1;2;3.2976870052924907;6.339918289387638;0;0;0.04
1;1;1;0;48;1;2;1;0;0;2;0;0;2;0;1;1;4.522331907679087;8.382918665593769;0;1;0.59
0;0;0;1;3;0;1;0;0;2;0;0;0;0;0;0;3;3.4226326623822203;4.511408806173617;0;0;0.07
0;0;1;1;43;1;0;0;0;2;0;0;0;0;0;0;3;3.9357395320454622;7.682666761344722;0;0;0.1
1;0;0;0;5;1;2;1;0;2;2;0;2;2;0;0;2;4.666265285347902;6.312823145919147;0;0;0.28
0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;2;4.033355290595671;4.033355290595671;0;1;0.69
1;0;1;1;71;1;2;0;2;0;2;2;2;2;1;0;2;4.4595662121293;8.74859852006632;0;0;0.05
0;0;1;1;8;1;0;2;1;1;1;1;1;1;1;0;2;3.0349529867072724;5.081714875777208;0;0;0.07
1;0;0;0;8;1;2;0;0;0;0;0;2;0;0;1;2;4.098502572370764;6.081305251107771;0;0;0.11
1;0;0;0;20;1;2;1;0;0;2;0;2;0;0;1;1;4.51852237926242;7.485687997274867;0;0;0.21
0;0;1;1;33;1;2;1;2;0;2;0;2;2;1;1;3;4.651099117876491;8.151333337900432;1;1;0.73
1;0;0;0;71;1;2;1;0;2;0;0;0;0;1;1;1;4.382651439442724;8.622183638607174;0;0;0.04
0;1;1;0;31;1;2;1;0;0;2;0;2;0;1;1;2;4.51852237926242;7.950326176766622;0;0;0.07
0;1;1;0;38;1;2;1;2;2;0;0;0;2;1;0;1;4.564348191467836;8.186534026109316;0;0;0.06
1;0;0;0;1;1;0;1;0;0;0;0;2;2;0;1;2;4.492561241605437;4.492561241605437;1;1;0.81
0;0;1;1;2;0;1;0;0;2;0;0;0;0;0;1;3;3.4420193761824107;4.1705337005796475;0;0;0.21
0;0;1;0;12;0;1;0;0;0;2;0;2;2;0;1;0;3.928880122494569;6.426731146452936;0;0;0.14
0;0;0;1;9;1;0;1;2;0;2;2;0;2;0;0;0;4.543294782270004;6.769928962074734;0;0;0.2
1;1;0;1;11;1;0;0;0;2;0;2;0;0;0;1;2;4.017283516085639;6.400672641494981;0;0;0.02
1;0;0;1;6;1;0;2;1;1;1;1;1;1;0;0;3;3.0301337002713233;4.724285666878253;0;0;0.01
0;0;1;0;71;1;0;0;2;2;2;2;2;2;1;1;0;4.4520190064939165;8.707334097262324;0;0;0.03
0;0;1;1;42;1;2;1;2;2;0;0;2;0;1;1;1;4.558602550171757;8.275070673504224;0;0;0.04
0;0;1;1;8;1;0;1;0;0;2;0;2;2;0;1;2;4.55597994179732;6.657112053965342;1;1;0.86
0;0;0;0;5;1;0;1;0;2;0;0;2;2;0;1;2;4.577284982498556;6.2411526536443045;1;1;0.94
0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;1;2;4.272490747605575;4.958991060943918;1;1;0.77
0;0;1;1;45;1;0;2;1;1;1;1;1;1;2;0;3;3.084200921541599;6.794754539894893;0;0;0.01
1;0;1;1;28;0;1;0;0;2;2;2;2;2;1;1;1;4.110873864173311;7.428362902602745;0;0;0.05
0;0;1;0;43;1;2;1;0;2;0;0;0;0;0;0;2;4.399989335048054;8.131501298407013;0;0;0.04
1;0;0;1;60;1;2;0;2;0;2;2;2;2;2;1;2;4.453765731828859;8.514359179395104;0;0;0.02
0;0;1;0;42;0;1;0;0;2;0;2;0;0;1;0;3;3.542407550213679;7.2767638500796865;1;1;0.65
1;0;1;1;7;0;1;0;2;0;2;2;0;2;2;0;1;3.9249392306946924;5.725380874208697;0;0;0.04
0;0;1;0;25;1;0;2;1;1;1;1;1;1;1;1;0;3.054001181677967;6.232251533594787;0;0;0.0
0;1;1;1;40;1;2;1;0;0;0;0;2;2;0;1;1;4.559649670686282;8.200137232958184;1;1;0.82
1;0;0;0;27;1;2;1;0;0;2;0;2;2;1;1;0;4.620058798481842;7.891499030713357;0;0;0.16
1;0;0;0;10;0;1;0;0;2;0;2;0;0;0;0;2;3.6041382256588457;5.968195920168628;0;0;0.03
0;1;0;0;27;1;2;1;0;2;2;0;0;0;0;1;0;4.471067201464611;7.7840778184099575;0;0;0.21
0;0;0;0;11;1;0;0;0;0;2;2;0;0;1;0;0;4.00369019395397;6.480887764613537;0;0;0.03
1;0;1;1;4;0;1;0;2;0;0;0;2;0;0;0;1;3.677565694213663;5.056882545261575;0;0;0.18
1;0;0;0;68;0;1;0;0;0;2;0;0;2;0;1;0;3.711130063048756;7.936427819445565;0;0;0.11
1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;2;4.263383854543109;4.263383854543109;0;0;0.43
0;0;0;0;18;1;0;2;1;1;1;1;1;1;1;0;3;3.0492730404820207;6.011389715915252;0;0;0.0
0;0;0;0;57;1;2;1;2;2;2;0;2;2;2;1;0;4.735759755691693;8.774312958285378;1;0;0.4
1;0;0;0;26;1;0;2;1;1;1;1;1;1;0;1;2;3.0587070727153796;6.238812787119009;0;0;0.01
0;0;1;0;17;0;1;0;0;2;2;0;0;0;0;1;1;3.6014134283326604;6.472423571267679;0;0;0.16
1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;2;3.6082115510464816;3.6082115510464816;1;1;0.93
1;0;0;1;38;1;2;1;0;0;2;0;2;2;0;1;0;4.6076670661866785;8.23698975082014;1;1;0.74
1;1;1;0;59;1;0;1;2;2;2;0;0;0;1;1;1;4.43022138352355;8.49783706442396;0;0;0.06
1;0;0;0;30;1;0;0;2;0;2;0;0;0;2;1;3;4.036891987474015;7.411465649262526;0;0;0.02
1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;1;3;3.2367157429965316;3.8815637979434374;1;1;0.91
0;1;1;0;50;1;2;2;1;1;1;1;1;1;1;0;2;3.265759410767051;7.175719220567815;0;0;0.06
1;0;0;0;9;0;1;0;2;0;2;2;0;2;1;0;3;3.9473901492654373;6.141176820336309;0;0;0.04
0;0;1;1;3;1;0;2;1;1;1;1;1;1;0;0;3;3.027715319407042;4.121473229610353;0;0;0.03
0;0;0;1;14;1;0;0;0;0;2;0;2;0;0;1;1;4.107589788972121;6.716413158967099;0;0;0.07
0;1;0;0;31;1;0;1;2;0;0;0;0;0;0;1;1;4.311470041210748;7.647619046764605;0;0;0.14
0;0;0;0;7;1;0;0;2;2;2;0;0;0;0;0;2;4.133565275375382;6.086547428354674;0;0;0.04
0;0;0;0;8;1;2;1;2;0;0;2;2;2;0;1;0;4.647750633523209;6.743234346813689;1;1;0.88
1;0;1;1;17;1;0;2;1;1;1;1;1;1;1;0;0;3.039749158970765;5.801362802995065;0;0;0.0
1;0;1;1;32;1;0;2;1;1;1;1;1;1;0;1;1;3.017982882488811;6.515527173905968;0;0;0.03
0;1;0;0;2;1;0;1;0;0;0;0;2;0;0;0;3;4.412798293340635;5.097118753984393;0;1;0.73
1;1;0;0;7;1;2;1;0;0;0;0;2;0;0;1;2;4.4520190064939165;6.306184041909401;1;1;0.95
0;0;1;1;72;1;2;1;2;2;2;0;2;2;2;0;1;4.705467907303455;8.973129589492205;0;0;0.0
0;1;0;0;31;1;2;1;0;2;0;0;2;2;0;1;2;4.614625344758847;8.06703924718298;1;1;0.83
0;0;1;1;27;1;0;1;2;0;0;0;0;0;0;0;3;4.32280727501391;7.587487885120221;0;0;0.14
0;0;0;0;18;1;2;1;0;2;0;0;2;0;0;1;1;4.51085950651685;7.331944001088404;1;1;0.88
1;0;0;0;7;1;0;1;0;0;2;0;0;0;0;1;2;4.3294166844015844;6.197563663812933;0;0;0.16
0;1;0;0;14;1;2;1;0;2;2;0;2;2;0;1;2;4.662022997580874;7.334590412826494;1;1;0.77
1;0;1;1;11;1;0;0;0;0;2;0;2;0;0;1;0;4.105119635390059;6.5283233479207885;0;0;0.13
0;0;1;1;72;1;2;1;2;0;2;2;2;2;2;1;0;4.713576059831878;8.994650224905662;0;0;0.01
1;0;1;1;28;1;2;1;2;2;0;0;2;2;1;0;2;4.673762977453703;7.954512712107969;1;0;0.23
1;1;0;0;15;1;2;1;0;0;0;0;0;0;0;1;1;4.320151230955794;7.034299820307093;1;1;0.8
0;1;0;0;4;1;2;1;0;0;0;0;0;0;0;1;2;4.323470185213858;5.688499617791684;0;0;0.3
0;0;0;0;71;1;2;2;1;1;1;1;1;1;2;0;2;3.2406373166497136;7.450166775307315;0;0;0.0
0;0;0;0;5;1;0;1;0;2;0;2;0;2;0;1;2;4.503691017038237;6.137078895912954;1;1;0.87
1;0;1;1;47;1;2;2;1;1;1;1;1;1;2;0;3;3.2406373166497136;7.057424503500842;0;0;0.0
1;1;1;0;57;1;0;1;0;2;2;0;2;0;1;1;2;4.517976974285714;8.556567738890259;0;0;0.09
1;1;1;0;50;1;2;1;2;0;2;0;2;2;2;1;1;4.663910681010692;8.5495248447795;0;0;0.07
1;0;0;0;8;1;0;2;1;1;1;1;1;1;0;1;1;3.065724645374026;5.095588999976419;0;0;0.0
0;0;1;1;48;1;0;2;1;1;1;1;1;1;2;0;3;3.022860940942244;6.784852911880803;0;0;0.0
0;0;0;0;70;1;0;2;1;1;1;1;1;1;1;0;0;3.0301337002713233;7.20228882638302;0;0;0.0
1;0;0;1;1;1;0;0;2;2;0;2;0;2;0;1;0;4.268997904375876;4.268997904375876;0;0;0.4
1;0;1;0;8;1;2;1;0;0;0;0;0;2;0;1;0;4.4618770161616155;6.492921420869872;0;0;0.32
0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;1;2;4.358630056867486;4.358630056867486;1;1;0.94
1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;1;0;3.590439381300684;3.590439381300684;1;1;0.85
1;0;1;1;60;1;0;2;1;1;1;1;1;1;2;0;3;3.070375816549757;7.095105835797533;0;0;0.0
1;0;1;1;49;1;2;1;0;0;0;2;2;2;1;1;2;4.594614672048575;8.500840207253466;0;0;0.26
1;0;1;0;4;0;1;0;0;2;0;0;2;2;0;1;2;3.902982260775997;5.308267697401205;1;1;0.85
0;0;0;0;29;1;0;2;1;1;1;1;1;1;1;0;3;3.044522437723423;6.3974295302577975;0;0;0.0
0;0;1;0;67;1;2;2;1;1;1;1;1;1;2;1;1;3.2676659890376327;7.458272658789441;0;0;0.02
0;0;1;0;53;1;2;1;0;2;0;0;2;2;0;1;1;4.599152113662528;8.546849076323747;1;1;0.75
1;0;1;0;67;1;2;0;2;2;2;2;0;0;2;0;1;4.275276264727001;8.450647323572339;0;0;0.01
0;0;1;1;6;1;0;2;1;1;1;1;1;1;0;0;3;3.0373539482448106;4.789988622980633;0;0;0.1
0;0;0;0;47;1;2;1;0;2;2;0;2;2;0;1;2;4.67609452432479;8.48675460227567;0;1;0.63
0;0;0;0;53;1;0;1;2;2;2;2;0;2;2;0;3;4.61015772749913;8.598819260296182;0;0;0.0
1;0;1;0;69;1;0;0;2;2;2;2;2;2;2;1;3;4.450852825603734;8.679295033945333;0;0;0.0
1;0;0;0;3;1;0;1;2;0;0;0;0;2;0;1;3;4.466482666214198;5.504721593857949;0;0;0.44
1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;3;3.8188106237059674;5.401550621189688;0;0;0.44
1;0;1;1;56;1;2;0;2;2;0;2;0;2;2;1;1;4.341855469984605;8.357540737883225;0;0;0.0
1;1;1;0;59;1;2;1;0;0;0;0;2;2;0;1;0;4.552296696381023;8.626182116428067;1;1;0.8
1;1;1;0;61;1;2;2;1;1;1;1;1;1;2;0;0;3.258096538021482;7.315052041919271;0;0;0.0
0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;2;3.828641396489095;4.5081084731449605;0;0;0.19
1;1;1;1;46;1;2;1;2;2;2;0;2;0;0;1;2;4.622027303054514;8.421166755161494;1;1;0.76
1;0;1;1;12;1;0;2;1;1;1;1;1;1;0;0;3;3.068052935133617;5.547128664610824;0;0;0.02
0;0;0;0;14;1;2;1;0;0;2;0;0;0;0;1;2;4.399989335048054;6.9782137426306985;1;1;0.8
0;0;1;1;28;1;2;1;0;0;0;2;0;2;1;1;2;4.515792374836875;7.828137628759546;0;0;0.02
1;0;0;0;24;1;0;0;2;2;0;2;0;0;0;0;0;4.118223836012044;7.273612932495522;0;0;0.07
1;0;0;0;31;1;0;0;0;0;2;2;0;0;0;1;2;4.029806041084529;7.448129996204678;1;1;0.69
0;0;1;1;68;1;2;0;2;2;2;2;0;2;1;1;2;4.375127892982725;8.581922319387171;0;0;0.03
1;0;0;1;39;1;2;1;0;0;0;2;2;2;2;0;3;4.620551288026394;8.26779549645639;0;0;0.05
0;0;1;0;42;1;0;2;1;1;1;1;1;1;0;0;1;3.0610517396746335;6.7695271596986935;0;0;0.0
1;0;1;0;13;0;1;0;2;0;0;2;2;2;0;1;2;4.015481713796376;6.562232206840506;1;1;0.69
0;0;1;0;6;1;2;1;0;2;0;0;0;2;0;1;2;4.51906748693468;6.240763055899043;0;1;0.91
1;0;0;0;35;1;2;1;0;0;0;0;0;0;0;0;1;4.335328031664641;7.877416147113993;1;1;0.75
0;0;1;0;38;1;0;2;1;1;1;1;1;1;1;1;1;3.056356895370426;6.70410793547343;0;0;0.0
1;0;0;0;18;1;0;2;1;1;1;1;1;1;2;0;1;3.0469005601283903;5.96512057176838;0;0;0.0
0;0;1;0;4;1;0;2;1;1;1;1;1;1;0;0;3;3.0252910757955354;4.548070593947519;0;0;0.2
1;0;1;0;27;1;0;0;0;2;0;2;0;0;0;1;2;4.00369019395397;7.237670350019569;0;0;0.01
1;0;0;1;41;1;0;0;2;2;2;0;2;0;1;0;3;4.26549281841793;7.970930354691506;0;0;0.06
1;0;1;1;50;1;0;0;2;0;0;2;2;2;1;0;2;4.33729074083249;8.300677626392249;0;0;0.01
1;0;1;1;72;1;0;2;1;1;1;1;1;1;2;0;2;3.0610517396746335;7.211851892702013;0;0;0.0
0;0;0;0;70;1;2;2;1;1;1;1;1;1;1;0;1;3.2976870052924907;7.526932939341908;0;0;0.01
1;0;1;1;44;1;0;2;1;1;1;1;1;1;1;0;0;3.0726933146901194;6.831953565565855;0;0;0.0
1;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;2;4.33990170837321;5.24807615011129;1;1;0.75
0;0;1;1;34;1;0;2;1;1;1;1;1;1;1;1;0;3.0492730404820207;6.526641261737804;0;0;0.01
